id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_maquina,FDF (Falha Desgaste Ferramenta),FDC (Falha Dissipacao Calor),FP (Falha Potencia),FTE (Falha Tensao Excessiva),FA (Falha Aleatoria)
28626,L49480,L,-36.0,308.6,90.0,1371.0,50.6,-202.0,0,False,False,Não,False,Não
28627,L48077,L,295.6,306.2,90.0,1685.0,30.1,0.0,Não,False,False,não,False,Não
28628,L50117,L,300.7,309.6,90.0,1510.0,26.0,195.0,Não,False,False,não,False,Não
28629,L51088,L,302.3,311.1,90.0,1633.0,36.2,114.0,Não,False,False,não,False,Não
28630,M20650,M,301.7,-38.0,90.0,1521.0,41.9,129.0,Não,False,False,Não,False,não
28631,L56047,L,297.7,308.9,90.0,-161.0,38.8,121.0,não,False,False,não,False,não
28632,M21805,M,300.8,311.4,90.0,,28.8,53.0,não,False,False,Não,False,Não
28633,M17554,M,299.5,309.6,90.0,1625.0,38.0,14.0,não,False,False,Não,False,Não
28634,M19806,M,303.7,312.7,90.0,1669.0,31.7,181.0,Não,False,False,Não,False,Não
28635,M16824,M,297.9,308.7,90.0,1518.0,40.8,142.0,Não,False,False,Não,False,Não
28636,L49720,L,299.1,308.8,90.0,1502.0,40.3,88.0,Não,False,False,Não,False,Não
28637,L57140,L,298.2,307.9,90.0,1605.0,35.2,154.0,Não,False,False,Não,False,Não
28638,H30339,H,295.8,306.5,90.0,1366.0,45.7,108.0,Não,False,False,Não,False,Não
28639,L50753,L,301.8,310.8,90.0,1525.0,39.7,-202.0,Não,False,False,Não,False,não
28640,L55232,L,300.5,311.9,90.0,1549.0,45.7,,Não,False,False,não,False,Não
28641,L56869,L,299.1,310.1,90.0,1445.0,43.0,197.0,Não,False,False,Não,False,Não
28642,L53890,L,301.3,310.7,90.0,1531.0,,96.0,Não,False,False,não,False,não
28643,L47847,L,297.7,-38.0,90.0,1766.0,27.2,132.0,Não,False,False,Não,False,não
28644,L47885,L,-36.0,309.0,91.02282808712566,1416.0,45.7,94.0,Não,False,False,não,False,Não
28645,L52231,L,303.9,313.0,90.0,1642.0,29.9,176.0,não,False,False,não,False,não
28646,L50973,L,,-38.0,90.0,1372.0,49.3,90.0,1,False,True,Não,False,Não
28647,L49077,L,297.8,307.4,90.0,1364.0,41.2,173.0,não,False,False,Não,False,Não
28648,L55779,L,297.2,-38.0,90.0,1398.0,40.0,20.0,Não,False,False,Não,False,Não
28649,M24100,M,298.3,309.0,90.0,1510.0,42.6,-202.0,Não,False,False,Não,False,Não
28650,L50797,L,301.8,311.1,90.0,1462.0,47.3,12.0,Não,False,False,Não,False,Não
28651,H36228,H,300.9,310.6,90.0,1390.0,44.5,181.0,Não,False,False,Não,False,não
28652,M24761,M,298.7,309.2,90.0,1423.0,48.7,187.0,não,False,False,Não,False,não
28653,M18390,M,301.9,310.9,90.0,1485.0,40.9,4.0,Não,False,False,Não,False,Não
28654,L53184,L,300.5,310.4,90.0,1364.0,54.8,31.0,Não,False,False,Não,False,Não
28655,L54049,L,301.0,311.2,90.0,-161.0,68.6,64.0,y,False,False,Sim,False,Não
28656,H35414,H,300.9,310.7,90.0,1261.0,66.2,0.0,não,-,False,Não,False,não
28657,L53806,L,-36.0,310.5,90.0,1613.0,42.5,97.0,não,False,False,Não,False,não
28658,M16054,M,297.0,308.1,90.0,1326.0,50.9,51.0,não,False,False,Não,False,Não
28659,L53266,L,300.8,-38.0,90.0,-161.0,31.0,5.0,Não,False,False,Não,False,Não
28660,M20552,M,302.4,311.9,90.0,1613.0,36.5,139.0,Não,False,False,N,False,Não
28661,L56257,L,297.3,-38.0,90.0,1566.0,33.7,154.0,Não,False,False,Não,False,não
28662,L55569,L,298.8,309.7,90.0,1401.0,47.4,167.0,não,False,False,0,False,Não
28663,L56610,L,298.1,308.5,90.0,1636.0,28.8,41.0,Não,False,False,Não,False,Não
28664,L51427,L,302.6,311.0,90.0,1369.0,60.0,0.0,sim,False,True,Não,False,não
28665,M23777,M,297.3,-38.0,90.0,1605.0,31.0,0.0,Não,False,False,Não,False,não
28666,L53762,L,301.5,310.7,90.0,1608.0,33.3,21.0,Não,False,False,não,False,não
28667,L51410,L,302.2,-38.0,90.0,1471.0,47.7,52.0,Não,False,False,Não,False,não
28668,L56198,L,297.3,308.1,90.0,1515.0,42.5,33.0,Não,False,False,Não,False,não
28669,M15500,M,297.9,-38.0,90.0,1524.0,40.9,124.0,Não,False,False,não,False,Não
28670,L56876,L,298.9,309.9,90.0,1487.0,40.6,155.0,Não,False,False,não,False,Não
28671,M17321,M,298.9,308.6,90.0,1517.0,27.8,114.0,Não,False,0,Não,False,não
28672,M23350,M,297.4,307.9,90.0,1358.0,65.1,174.0,Sim,False,False,Não,False,Não
28673,M15341,M,297.3,309.0,90.0,1456.0,45.6,168.0,N,False,False,não,False,não
28674,L53743,L,301.5,310.7,90.0,1942.0,20.9,-202.0,Não,False,False,Não,False,Não
28675,L51796,L,303.1,311.2,90.0,1615.0,35.5,-202.0,Não,False,nao,não,False,Não
28676,M22840,M,-36.0,312.3,90.0,1525.0,35.6,-202.0,não,False,False,não,False,Não
28677,H36364,H,300.7,311.3,90.0,-161.0,53.1,13.0,Não,False,False,Não,False,Não
28678,L52404,L,,312.9,90.0,1590.0,36.6,5.0,não,False,False,não,False,Não
28679,L53939,L,301.7,311.0,90.0,1352.0,50.2,199.0,Não,False,False,Não,False,Não
28680,L51893,L,303.5,311.8,90.0,1543.0,37.5,171.0,0,False,False,não,False,Não
28681,H30113,H,297.6,308.7,90.0,1452.0,39.2,74.0,Não,False,False,Não,False,Não
28682,L50966,L,302.3,310.9,90.0,1492.0,46.1,156.0,não,False,False,Não,False,sim
28683,L48224,L,296.2,-38.0,90.0,1506.0,37.7,20.0,Não,False,False,Não,False,Não
28684,M18827,M,302.3,-38.0,90.0,1359.0,45.6,59.0,Não,False,False,Não,False,Não
28685,L53456,L,301.3,-38.0,90.0,1388.0,52.5,68.0,não,False,False,não,False,Não
28686,M20473,M,302.8,312.3,90.0,1453.0,42.8,119.0,0,False,False,Não,False,não
28687,L47365,L,298.2,308.2,90.0,1646.0,28.2,61.0,não,False,False,não,False,Não
28688,M23350,M,298.5,309.6,90.0,1564.0,58.7,123.0,não,False,False,Não,False,Não
28689,L48799,L,298.2,308.9,90.0,1558.0,37.7,28.0,não,False,False,não,False,Não
28690,M15252,M,297.6,308.5,90.0,1603.0,32.0,154.0,não,False,False,Não,False,Não
28691,H35321,H,-36.0,310.3,90.0,1419.0,46.6,200.0,Não,False,False,Não,False,não
28692,L48892,L,-36.0,307.9,90.0,1455.0,39.9,72.0,Não,0,False,Não,False,Não
28693,L47585,L,297.4,308.3,90.0,1526.0,33.9,198.0,Não,False,False,Não,False,não
28694,L56948,L,298.6,309.6,90.0,1611.0,35.6,168.0,não,False,False,não,False,não
28695,L47740,L,297.5,,90.0,1318.0,58.2,146.0,não,False,False,Não,False,Não
28696,M17283,M,298.9,308.5,90.0,1613.0,29.0,23.0,Não,False,False,Não,False,Não
28697,M18995,M,301.8,310.3,90.0,1787.0,33.3,50.0,Não,False,False,Não,False,Não
28698,M20449,M,302.5,311.9,90.0,1298.0,49.9,57.0,N,False,nao,Não,False,Não
28699,L52758,L,302.4,,90.0,1512.0,39.2,-202.0,Não,False,False,não,False,não
28700,L56552,L,297.7,308.4,90.0,1487.0,41.8,84.0,não,False,False,Não,False,Não
28701,L54020,L,301.0,311.1,90.0,1607.0,33.5,133.0,Não,False,False,não,False,não
28702,L48756,L,298.3,308.4,90.0,1695.0,29.8,170.0,Não,False,False,Não,False,Não
28703,L53857,L,301.5,310.6,90.0,1435.0,38.5,224.0,Não,False,False,0,False,Não
28704,L53474,L,301.0,310.5,90.0,1494.0,41.5,-202.0,não,False,False,Não,False,não
28705,L49956,L,300.1,309.4,90.0,1329.0,52.1,30.0,Não,False,False,Não,False,Não
28706,L52206,L,303.9,313.1,90.0,,36.4,-202.0,não,False,False,N,False,não
28707,M24305,M,298.2,309.0,90.0,1646.0,28.8,-202.0,Não,False,False,Não,False,Não
28708,L47788,L,298.0,309.9,90.0,1544.0,36.7,43.0,Não,False,False,Não,False,não
28709,L51016,L,302.2,311.1,90.0,1506.0,37.4,23.0,Não,False,False,0,False,Não
28710,L50235,L,300.1,309.3,90.0,1665.0,35.9,73.0,Não,False,False,não,False,não
28711,L53530,L,300.1,309.7,90.0,-161.0,39.1,23.0,Não,False,False,Não,False,Não
28712,M16370,M,298.1,308.7,90.0,-161.0,36.3,0.0,Não,False,False,Não,False,Não
28713,L53028,L,-36.0,311.3,90.0,2323.0,15.9,176.0,Não,False,False,Não,False,Não
28714,L50254,L,300.1,309.2,90.0,1383.0,50.3,118.0,Não,N,False,Não,False,Não
28715,L48908,L,298.2,307.8,90.0,1608.0,33.5,109.0,Não,False,False,Não,False,Não
28716,M24538,M,299.1,-38.0,90.0,1553.0,28.1,17.0,não,False,False,Não,False,não
28717,L47506,L,297.6,-38.0,90.0,1703.0,26.4,201.0,Não,False,False,Não,False,não
28718,H39399,H,298.5,309.3,90.0,1488.0,42.8,,Não,False,False,Não,False,Não
28719,M21225,M,299.9,,90.0,-161.0,32.5,59.0,Não,False,False,Não,False,não
28720,L54044,L,300.8,,90.0,1711.0,28.6,52.0,Não,False,False,não,False,Não
28721,L48983,L,298.1,307.7,90.0,1418.0,42.6,109.0,Não,False,False,Não,False,Não
28722,L54264,L,300.6,310.3,90.0,1894.0,24.4,211.0,Não,False,False,não,False,Não
28723,L48466,L,298.5,309.4,90.0,1742.0,27.7,103.0,não,False,False,não,False,Não
28724,L52331,L,304.2,313.6,90.0,1464.0,38.9,-202.0,Não,False,False,não,False,Não
28725,L51888,L,303.1,311.2,90.0,1627.0,33.0,159.0,Não,False,False,Não,False,Não
28726,L52202,L,304.0,313.0,90.0,1306.0,54.9,90.0,não,False,False,Não,False,Não
28727,L49814,L,-36.0,-38.0,90.0,1654.0,32.2,117.0,Não,False,False,Não,False,Não
28728,L54760,L,300.4,311.3,90.0,1543.0,39.2,162.0,não,False,False,não,False,não
28729,L56136,L,297.4,308.1,90.0,1348.0,49.0,,não,False,False,não,False,Não
28730,L50584,L,301.3,310.4,90.0,1636.0,36.7,0.0,não,False,False,Não,False,não
28731,L53640,L,300.6,310.0,90.0,1541.0,52.9,17.0,Não,False,False,Não,False,Não
28732,L48510,L,298.9,310.2,90.0,1696.0,30.2,15.0,Não,False,False,Não,False,Não
28733,L51716,L,302.5,310.5,90.0,1540.0,36.0,70.0,Não,False,False,não,False,Não
28734,L55257,L,300.3,311.8,90.0,1461.0,52.2,119.0,Não,False,False,não,False,Não
28735,L48894,L,298.5,307.8,90.0,1388.0,48.6,76.0,não,False,False,Não,False,não
28736,M18375,M,301.9,-38.0,90.0,-161.0,43.9,179.0,não,False,False,Não,False,Não
28737,L55956,L,297.5,308.6,90.0,1472.0,45.5,12.0,Não,False,False,não,False,não
28738,L50936,L,302.5,311.0,90.0,1635.0,31.2,5.0,N,False,False,Não,False,Não
28739,H30694,H,298.3,-38.0,90.0,1422.0,44.1,106.0,não,False,False,Não,False,Não
28740,L56736,L,299.6,311.0,90.0,1551.0,37.2,154.0,Não,False,False,N,False,não
28741,L55265,L,300.2,311.4,90.0,1331.0,43.9,143.0,Não,False,False,não,False,Não
28742,L56286,L,297.4,308.3,90.0,1854.0,42.0,24.0,Não,False,False,Não,False,Não
28743,L55348,L,-36.0,311.1,90.0,1397.0,46.6,148.0,Não,False,nao,não,False,não
28744,M21360,M,300.7,310.0,90.0,1455.0,46.6,201.0,Não,False,False,Não,False,não
28745,M17028,M,299.5,309.1,90.0,1320.0,67.5,5.0,1,False,0,Não,True,Não
28746,L53891,L,301.5,310.7,90.0,1432.0,46.1,-202.0,Não,False,False,não,False,não
28747,L49513,L,299.3,308.6,90.0,1445.0,45.5,-202.0,não,False,False,Não,False,não
28748,L51718,L,302.4,310.3,90.0,2211.0,15.3,172.0,Não,False,False,Não,False,Não
28749,L55460,L,298.8,310.6,90.0,1602.0,39.1,23.0,Não,False,False,Não,False,não
28750,M23265,M,298.4,309.5,90.0,-161.0,24.3,39.0,Não,False,False,Não,False,não
28751,L49076,L,297.8,307.4,90.0,1532.0,41.0,157.0,Não,False,False,Não,False,Não
28752,M14876,M,298.6,309.2,90.0,1455.0,39.6,-202.0,Não,False,False,Não,False,Não
28753,L53894,L,301.5,310.5,90.0,1440.0,53.8,107.0,Não,False,False,não,False,Não
28754,L52713,L,302.3,311.8,90.0,1384.0,49.4,112.0,Não,False,False,Não,False,0
28755,L55258,L,300.3,311.7,90.0,1571.0,31.2,121.0,Não,False,False,Não,False,Não
28756,M24766,M,298.6,308.3,90.0,1540.0,,203.0,Não,False,False,0,False,não
28757,L54545,L,299.5,310.0,90.0,1541.0,38.2,54.0,não,False,False,Não,False,não
28758,L50996,L,302.1,310.6,90.0,1659.0,28.9,17.0,não,False,False,Não,False,Não
28759,H31628,H,299.7,308.3,90.0,1355.0,44.8,127.0,Não,False,False,Não,False,Não
28760,L53040,L,301.3,310.9,90.0,1350.0,55.8,82.0,Não,False,False,não,False,Não
28761,M18683,M,302.0,310.9,90.0,1581.0,36.3,-202.0,não,False,False,Não,False,Não
28762,L54437,L,300.2,310.3,90.0,1683.0,30.9,181.0,Não,False,False,Não,False,Não
28763,M24222,M,298.2,308.9,90.0,1482.0,39.0,-202.0,Não,False,False,Não,False,Não
28764,L56474,L,298.2,-38.0,90.0,1525.0,43.3,95.0,Não,False,False,Não,False,Não
28765,L53308,L,300.9,311.0,90.0,1499.0,40.0,,Não,False,0,Não,False,Não
28766,L54278,L,-36.0,-38.0,90.0,1642.0,32.6,179.0,não,False,False,não,False,Não
28767,M23061,M,299.6,310.9,90.0,1798.0,25.5,2.0,Não,False,False,não,False,não
28768,L53557,L,,,90.0,1541.0,39.4,96.0,0,False,False,N,False,não
28769,L53565,L,300.1,309.6,90.0,1410.0,49.7,118.0,não,False,False,Não,False,não
28770,M23950,M,297.2,308.1,90.0,1363.0,55.7,194.0,Não,False,False,Não,False,Não
28771,H33761,H,301.9,309.8,90.0,1479.0,27.5,-202.0,não,False,False,Não,False,não
28772,L54275,L,300.6,310.1,90.0,1485.0,47.3,19.0,não,False,False,não,False,Não
28773,M21970,M,-36.0,310.4,90.0,1518.0,37.4,59.0,Não,False,False,Não,False,Não
28774,H33499,H,302.0,310.4,90.0,1349.0,52.1,110.0,Não,False,False,Não,False,Não
28775,M20518,M,302.3,311.5,90.0,1476.0,44.5,9.0,Não,False,False,Não,False,Não
28776,L56114,L,297.4,308.2,90.0,1601.0,39.0,9.0,0,False,False,0,False,não
28777,M20455,M,302.7,312.0,90.0,-161.0,50.6,71.0,não,N,False,não,False,Não
28778,L50854,L,302.2,311.6,90.0,1546.0,34.1,98.0,Não,False,False,0,False,não
28779,L47364,L,298.2,308.2,90.0,1380.0,47.0,59.0,Não,False,False,Não,False,não
28780,M21404,M,301.4,310.4,90.0,1470.0,46.5,101.0,Não,False,False,Não,False,Não
28781,M21765,M,301.0,-38.0,90.0,1470.0,49.5,-202.0,Não,False,False,Não,False,Não
28782,L50962,L,302.2,310.8,90.0,1543.0,37.8,9.0,Não,False,False,Não,False,Não
28783,H35166,H,302.3,311.8,90.0,1502.0,40.5,43.0,Não,False,False,Não,False,não
28784,L49085,L,297.9,307.6,90.0,1687.0,28.9,176.0,Não,False,False,Não,False,Não
28785,M21922,M,300.6,-38.0,90.0,1662.0,28.9,-202.0,Não,False,False,não,False,Não
28786,L53040,L,-36.0,311.0,90.0,1483.0,44.5,82.0,Não,False,False,não,False,não
28787,L53297,L,-36.0,311.0,90.0,1578.0,44.4,127.0,não,False,False,Não,False,não
28788,H35426,H,-36.0,310.9,90.0,1425.0,43.1,179.0,Não,False,False,não,False,não
28789,H33054,H,302.3,311.6,90.0,1829.0,24.6,129.0,não,False,False,Não,False,não
28790,L47309,L,298.5,308.7,90.0,1357.0,47.7,171.0,N,False,False,Não,False,não
28791,L48316,L,297.0,307.9,90.0,1557.0,41.2,135.0,Não,False,False,não,False,não
28792,M17275,M,299.1,308.5,90.0,-161.0,42.3,158.0,Não,False,False,Não,False,0
28793,L51531,L,301.8,-38.0,90.0,1555.0,34.5,138.0,Não,False,False,Não,False,não
28794,H39206,H,298.5,309.4,90.0,1573.0,35.8,131.0,Não,False,False,Não,False,Não
28795,M21422,M,301.5,310.7,90.0,1537.0,38.8,152.0,Não,False,False,não,False,não
28796,L55207,L,,311.9,90.0,-161.0,44.9,224.0,Não,False,False,não,False,Não
28797,L56814,L,299.0,-38.0,90.0,1542.0,36.7,154.0,Não,False,False,Não,False,não
28798,L47912,L,297.3,308.8,90.0,1469.0,46.6,163.0,Não,0,False,Não,False,não
28799,M22872,M,300.9,312.0,90.0,1635.0,32.5,79.0,Não,False,False,não,False,Não
28800,L52753,L,302.4,312.0,90.0,-161.0,48.3,-202.0,Não,False,False,Não,False,Não
28801,L54264,L,300.7,310.5,90.0,1492.0,43.9,85.0,Não,False,False,Não,False,não
28802,L50426,L,-36.0,309.7,90.0,1492.0,48.5,-202.0,Não,False,False,Não,False,não
28803,L47378,L,298.4,-38.0,90.0,1516.0,39.2,99.0,Não,False,False,não,False,Não
28804,L50535,L,301.5,310.6,90.0,1459.0,40.7,193.0,Não,False,False,não,False,não
28805,L56253,L,297.2,308.1,90.0,1510.0,44.5,156.0,não,False,False,Não,False,não
28806,L52468,L,303.6,313.0,90.0,1759.0,27.0,20.0,Não,False,False,Não,False,não
28807,L49181,L,298.4,308.2,90.0,1510.0,38.2,11.0,não,False,False,Não,False,não
28808,L48656,L,298.4,309.5,90.0,1568.0,34.6,136.0,Não,False,False,Não,False,Não
28809,L53550,L,300.0,309.6,90.0,1617.0,32.0,-202.0,Não,False,False,Não,False,Não
28810,L47330,L,298.3,308.3,90.0,1434.0,42.7,186.0,não,False,False,não,False,0
28811,L51531,L,301.8,309.8,90.0,1588.0,32.7,138.0,Não,False,False,não,False,não
28812,L53849,L,301.5,310.5,90.0,1436.0,45.9,208.0,Não,False,False,Não,False,não
28813,L56724,L,299.8,311.2,90.0,1708.0,31.0,122.0,não,False,False,Não,False,Não
28814,H37209,H,299.9,311.2,90.0,1475.0,40.0,-202.0,Não,False,False,não,False,não
28815,L50099,L,300.5,309.3,90.0,1578.0,33.3,156.0,não,False,False,não,False,Não
28816,L51377,L,302.4,311.0,90.0,1573.0,36.6,193.0,não,False,False,Não,False,não
28817,L55813,L,297.4,308.5,90.0,1336.0,53.7,61.0,Não,False,False,Não,False,Não
28818,L53312,L,301.1,311.0,90.0,1429.0,47.1,123.0,Não,False,False,não,False,Não
28819,M20932,M,300.9,310.8,90.0,1695.0,30.2,9.0,Não,False,False,Não,False,Não
28820,L54245,L,300.8,310.6,90.0,1615.0,30.9,175.0,Não,0,False,Não,False,0
28821,L49051,L,298.3,308.1,90.0,1767.0,27.7,88.0,Não,False,False,Não,False,Não
28822,H37181,H,300.3,311.4,90.0,1540.0,38.0,33.0,Não,False,False,não,False,não
28823,L55435,L,299.1,310.6,90.0,1339.0,49.2,165.0,Não,False,False,Não,False,Não
28824,L53199,L,300.7,310.8,90.0,1480.0,43.5,55.0,Não,False,False,Não,False,não
28825,L50310,L,300.1,-38.0,90.0,1450.0,48.5,55.0,Não,False,False,Não,False,Não
28826,L54640,L,300.0,311.5,90.0,1445.0,51.4,81.0,Não,False,False,Não,False,Não
28827,L54807,L,300.5,311.7,90.0,1355.0,44.8,155.0,não,False,False,0,False,não
28828,M22107,M,-36.0,310.2,90.0,1314.0,53.5,162.0,Não,False,False,Não,False,Não
28829,M20954,M,300.9,310.8,90.0,1402.0,48.1,171.0,0,False,False,Não,False,não
28830,L55284,L,300.3,311.9,90.0,-161.0,31.5,204.0,Não,False,False,não,False,Não
28831,M24217,M,298.2,308.8,90.0,1485.0,40.8,37.0,Não,False,False,Não,False,Não
28832,L56454,L,298.2,308.7,90.0,1418.0,53.6,98.0,não,False,False,Não,False,Não
28833,L55882,L,297.2,308.5,90.0,,23.0,30.0,0,False,False,Não,False,Não
28834,L54415,L,299.9,310.5,90.0,1471.0,44.8,17.0,Não,N,False,Não,False,não
28835,M20596,M,302.3,311.8,90.0,1421.0,44.6,106.0,não,False,False,Não,False,Não
28836,L55382,L,299.3,310.9,90.0,1433.0,40.8,6.0,não,N,False,Não,False,Não
28837,H31734,H,299.2,308.5,90.0,-161.0,39.4,187.0,não,False,False,Não,False,não
28838,L54713,L,300.0,311.2,90.0,1495.0,38.9,168.0,Não,False,False,Não,False,Não
28839,L50221,L,300.2,309.4,90.0,1492.0,42.9,44.0,não,False,False,não,False,Não
28840,L48984,L,298.1,307.7,90.0,1427.0,48.1,111.0,Não,False,False,não,False,Não
28841,L48348,L,297.0,308.1,90.0,-161.0,47.5,213.0,Não,False,False,Não,False,Não
28842,L53762,L,301.5,310.6,90.0,1503.0,42.7,198.0,Não,False,False,Não,False,Não
28843,L47765,L,297.6,309.5,90.0,2001.0,20.5,33.0,Não,False,False,não,False,Não
28844,L52011,L,302.4,311.1,90.0,1420.0,52.1,137.0,0,False,False,Não,False,Não
28845,M20023,M,304.3,313.4,90.0,1518.0,42.3,2.0,Não,False,False,não,False,Não
28846,L56464,L,298.1,308.9,90.0,1367.0,45.9,74.0,Não,False,False,Não,False,Não
28847,M16349,M,298.1,308.9,90.0,1579.0,36.7,5.0,Não,False,False,não,False,não
28848,L56821,L,299.4,310.0,90.0,1574.0,38.7,92.0,Não,False,False,Não,False,Não
28849,L56876,L,298.9,309.9,90.0,1519.0,39.0,,Não,False,False,Não,False,não
28850,M19883,M,303.9,313.2,90.0,-161.0,40.0,-202.0,não,False,False,Não,False,Não
28851,L51572,L,302.2,310.1,90.0,1408.0,46.2,20.0,não,False,False,Não,False,Não
28852,L52041,L,303.5,312.2,90.0,1494.0,42.0,108.0,Não,False,False,Não,False,Não
28853,L51536,L,301.3,309.8,90.0,1609.0,36.9,144.0,Não,False,False,não,False,Não
28854,L56610,L,298.1,308.7,90.0,1671.0,28.8,64.0,não,False,False,0,False,Não
28855,M15583,M,297.4,308.9,90.0,1725.0,30.8,141.0,não,False,False,Não,False,Não
28856,M20910,M,300.9,311.1,90.0,1457.0,47.5,133.0,Não,False,0,não,False,não
28857,L50644,L,301.8,310.6,90.0,1452.0,43.2,91.0,não,False,False,Não,False,Não
28858,M17832,M,300.6,309.4,90.0,1432.0,44.2,48.0,Não,False,False,não,False,0
28859,L50398,L,300.6,309.5,90.0,1554.0,34.9,64.0,Não,False,False,Não,False,não
28860,L56099,L,297.1,-38.0,90.0,1479.0,43.0,181.0,Não,False,False,não,False,Não
28861,L54235,L,300.8,310.6,90.0,1806.0,27.7,-202.0,não,False,False,Não,False,não
28862,L53627,L,300.6,310.1,90.0,1337.0,45.8,15.0,não,0,False,não,False,não
28863,M15600,M,296.9,308.4,90.0,1535.0,36.7,199.0,não,False,False,Não,False,Não
28864,M21251,M,300.2,309.7,90.0,1549.0,43.0,137.0,não,False,False,Não,False,Não
28865,L55162,L,301.0,312.3,90.0,1379.0,52.0,107.0,Não,False,False,não,False,Não
28866,L55161,L,301.0,312.3,90.0,,36.4,105.0,Não,False,False,Não,False,não
28867,L48709,L,298.1,309.0,90.0,1419.0,36.0,56.0,Não,False,False,Não,False,não
28868,M19093,M,302.2,310.9,90.0,1489.0,41.6,179.0,não,False,False,não,False,não
28869,L50000,L,300.2,309.4,90.0,1436.0,48.8,135.0,Não,False,nao,Não,False,não
28870,M21804,M,-36.0,311.0,90.0,1334.0,51.1,50.0,Não,0,False,Não,False,0
28871,L50627,L,301.7,310.4,90.0,-161.0,31.0,216.0,não,False,False,não,False,não
28872,L55918,L,297.3,308.7,90.0,1453.0,38.1,5.0,Não,False,False,não,False,Não
28873,H37573,H,299.7,-38.0,90.0,1474.0,45.2,135.0,Não,False,False,não,False,Não
28874,M20655,M,302.3,311.4,90.0,-161.0,39.9,153.0,Não,False,0,Não,False,não
28875,L52627,L,303.0,312.8,90.0,1651.0,28.4,109.0,Não,False,False,não,False,Não
28876,L56016,L,297.4,308.9,90.0,1556.0,36.7,44.0,não,False,False,Não,False,Não
28877,L50892,L,302.2,311.5,90.0,1445.0,44.7,-202.0,Não,False,False,não,False,não
28878,L50553,L,301.4,310.7,90.0,1638.0,31.6,-202.0,Não,False,False,Não,False,não
28879,L56681,L,299.2,310.3,90.0,1548.0,40.7,15.0,Não,False,False,não,False,Não
28880,L47739,L,297.5,309.4,90.0,1503.0,37.2,144.0,Não,False,False,Não,False,Não
28881,L53448,L,300.9,310.5,90.0,1536.0,36.0,25.0,Não,False,0,não,False,Não
28882,L51335,L,302.2,310.7,90.0,1372.0,55.4,112.0,Sim,False,True,não,False,Não
28883,L56488,L,298.3,309.1,90.0,1423.0,48.0,101.0,não,False,False,Não,False,Não
28884,M23418,M,298.3,309.0,90.0,1547.0,39.9,89.0,Não,False,False,Não,False,Não
28885,L54869,L,300.5,311.7,90.0,1432.0,39.2,2.0,Não,False,False,não,False,não
28886,L52330,L,304.3,313.6,90.0,1576.0,35.1,21.0,Não,False,False,Não,False,Não
28887,M18390,M,-36.0,310.4,90.0,1631.0,34.2,114.0,Não,False,False,não,False,Não
28888,M22023,M,300.1,310.1,90.0,1487.0,41.2,195.0,não,False,False,Não,False,Não
28889,L50079,L,300.6,309.3,90.0,1623.0,33.7,15.0,não,False,False,não,False,Não
